p,AC2,SF1,SF2,SF3,SF4,SF5,SF6,SF7,SF8,SF9,IH1,IH2,IH3,IH4,IH5,IH6,IH7,IH8,IH9,IH10,IH11,IH12,IH13,EH1,EH2,SA1,SA2
73416.66666666667,12,2,20.09,29,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
73416.66666666667,12,2,20.09,29,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
88666.66666666667,3,1,22.31,28,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
81166.66666666667,4,1,31.05,26,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
70333.33333333333,4,1,21.36,26,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1
132833.33333333334,7,1,40.46,26,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
70000.0,7,4,17.67,28,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
80750.0,7,3,18.29,28,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
75166.66666666667,7,3,17.67,28,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
226250.0,8,8,40.93,3,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
183333.33333333334,12,3,56.22,21,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
141416.66666666666,7,5,33.94,23,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
134125.0,1,12,27.53,6,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
232500.0,1,10,45.39,6,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
196500.0,1,10,40.72,6,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1
74916.66666666667,3,2,21.7,27,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
92083.33333333333,7,1,30.0,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
96416.66666666667,6,3,30.63,32,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
102916.66666666667,6,2,32.5,32,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1
85416.66666666667,7,3,21.39,30,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
284750.0,6,2,64.69,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1
265625.0,6,1,60.14,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1
261125.0,6,1,58.61,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1
92500.0,2,5,20.34,24,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1
93166.66666666667,8,2,27.06,29,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
73000.0,8,1,23.13,29,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
130833.33333333333,4,6,32.3,24,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
152250.0,4,2,39.13,24,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
77750.0,4,4,20.0,26,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
201500.0,7,6,52.56,9,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
134125.0,1,12,27.53,6,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
232500.0,1,10,45.39,6,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
196500.0,1,10,40.72,6,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1
197458.33333333334,4,12,44.62,12,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
87583.33333333333,8,2,23.18,29,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
86500.0,8,2,23.18,29,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
85416.66666666667,7,3,21.39,30,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
77375.0,8,1,21.95,28,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
74875.0,8,1,20.87,28,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
124791.66666666667,9,2,36.43,33,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
236000.0,6,15,42.19,8,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
81000.0,7,1,21.2,28,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
247916.66666666666,12,3,56.41,8,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1
73000.0,8,1,23.13,29,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
100333.33333333333,4,3,28.03,32,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
236000.0,8,4,40.21,2,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1
83000.0,6,1,23.5,32,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1
254083.33333333334,6,1,57.04,2,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1
142291.66666666666,10,12,25.81,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
228666.66666666666,10,5,42.96,2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
140208.33333333334,10,3,25.81,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
201500.0,8,6,52.56,9,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
76416.66666666667,9,2,18.42,27,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
107000.0,8,3,25.0,32,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
258916.66666666666,2,8,42.09,2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
60333.333333333336,13,2,11.76,20,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
60333.333333333336,13,2,12.25,20,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
129500.0,3,9,34.83,29,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1
91833.33333333333,5,3,19.36,28,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
89500.0,3,4,24.3,31,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
77375.0,8,1,21.95,28,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
74875.0,8,1,20.87,28,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
232916.66666666666,1,3,40.0,6,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
236000.0,8,4,40.21,2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
102916.66666666667,1,3,29.78,35,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
258750.0,5,4,40.1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1
258750.0,5,4,42.31,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
74583.33333333333,8,4,17.87,27,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
142291.66666666666,10,12,25.81,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
228666.66666666666,10,5,42.96,2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
140208.33333333334,10,3,25.81,2,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
147333.33333333334,10,4,42.15,27,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
95083.33333333333,5,2,22.35,32,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
77666.66666666667,2,2,16.24,27,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
89916.66666666667,4,2,20.0,32,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
89916.66666666667,4,1,22.86,32,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
86666.66666666667,6,3,18.41,26,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
85583.33333333333,1,7,24.47,30,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
176083.33333333334,5,10,40.41,19,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
89500.0,2,4,24.3,31,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
129583.33333333333,10,2,36.15,34,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1
237250.0,2,9,52.8,9,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
183000.0,3,5,40.6,18,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1
247500.0,10,6,43.75,8,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
247500.0,10,6,43.75,8,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
93291.66666666667,5,5,19.8,33,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
178354.16666666666,6,3,48.26,23,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
160208.33333333334,6,3,48.15,23,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1
160208.33333333334,6,3,48.26,23,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
98958.33333333333,1,3,29.78,35,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
258750.0,5,4,42.31,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
213833.33333333334,3,8,40.06,15,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
129583.33333333333,12,2,36.15,34,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1
110000.0,7,3,31.76,34,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1
68625.0,3,2,20.0,27,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
71250.0,3,2,18.0,27,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
94437.5,7,3,16.55,29,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
233000.0,9,4,51.0,4,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1
139500.0,9,2,25.5,4,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1
88750.0,7,7,20.3,27,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1
88750.0,7,3,20.3,27,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1
71791.66666666667,7,1,15.79,31,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
74583.33333333333,7,1,17.38,31,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
71791.66666666667,7,1,17.0,31,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
124583.33333333333,7,1,42.4,31,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
247500.0,10,6,43.75,8,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
183000.0,3,5,40.6,18,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
93291.66666666667,5,5,19.8,33,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
88750.0,7,4,21.0,27,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1
88750.0,7,3,20.3,27,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1
71250.0,3,2,18.0,27,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
107916.66666666667,6,3,31.87,35,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
150833.33333333334,4,4,36.71,27,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
83166.66666666667,3,2,18.38,30,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
93750.0,8,2,32.25,35,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1
74583.33333333333,7,1,17.38,31,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
247500.0,3,7,50.56,9,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
210000.0,3,4,47.82,9,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0
223333.33333333334,6,15,50.45,18,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
195208.33333333334,6,2,43.38,18,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
75833.33333333333,1,3,16.01,30,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1
85083.33333333333,9,5,17.32,33,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
176333.33333333334,6,2,59.44,18,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
107916.66666666667,5,3,31.87,35,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1
95083.33333333333,2,1,28.65,30,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1
84250.0,2,1,24.6,30,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
206375.0,5,3,65.0,15,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
128750.0,2,3,35.0,37,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
112166.66666666667,10,4,33.08,34,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1
112166.66666666667,10,4,33.8,34,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1
112166.66666666667,10,3,33.8,34,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
93166.66666666667,7,2,27.06,32,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
147333.33333333334,9,4,42.15,27,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0
77333.33333333333,7,6,17.19,27,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
75770.83333333333,7,2,17.2,27,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
74916.66666666667,8,3,18.03,29,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
74916.66666666667,8,2,18.03,29,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
78000.0,2,7,18.42,32,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
59291.666666666664,9,2,15.0,27,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
92083.33333333333,6,2,20.34,36,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1
85083.33333333333,7,5,17.32,33,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
176333.33333333334,7,2,59.44,18,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
81250.0,3,2,21.38,31,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
78000.0,2,7,18.42,32,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
237000.0,2,9,45.42,5,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
231791.66666666666,2,4,45.43,5,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
78666.66666666667,7,4,21.82,27,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
93166.66666666667,7,2,27.06,32,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
78666.66666666667,7,4,22.0,27,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
77916.66666666667,2,1,21.72,30,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
85583.33333333333,1,7,24.47,30,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
116416.66666666667,6,7,32.42,35,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
118916.66666666667,8,4,39.2,37,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
228666.66666666666,3,14,48.36,15,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
77000.0,1,5,20.09,31,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
75000.0,1,5,17.96,31,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
92083.33333333333,6,2,20.34,36,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1
128583.33333333333,7,2,41.15,34,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
59291.666666666664,9,2,15.0,27,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
112833.33333333333,9,2,35.0,35,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
83083.33333333333,4,4,17.0,31,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
79041.66666666667,4,3,21.03,31,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
82333.33333333333,1,5,22.46,34,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
75833.33333333333,1,2,20.07,34,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
71500.0,1,2,16.2,34,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
237000.0,2,9,45.42,5,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
231791.66666666666,2,4,45.43,5,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
77916.66666666667,2,1,21.72,30,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
291875.0,1,3,52.87,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1
320375.0,1,1,69.46,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1
278750.0,1,1,53.03,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1
192208.33333333334,2,8,38.78,18,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1
187000.0,2,8,38.78,18,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1
199416.66666666666,2,3,38.78,18,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
228666.66666666666,3,14,48.36,15,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
229833.33333333334,3,14,48.36,15,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
221666.66666666666,3,14,48.36,15,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
290833.3333333333,6,2,56.16,3,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
247500.0,4,3,63.87,8,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
79083.33333333333,2,2,25.27,33,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
79833.33333333333,6,2,16.5,28,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
77833.33333333333,6,2,16.5,28,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
279750.0,10,5,52.93,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1
86500.0,7,3,18.0,38,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
87000.0,10,5,25.23,33,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
87000.0,10,5,25.23,33,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
197000.0,5,1,58.79,14,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
60500.0,2,3,18.7,28,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
74750.0,6,2,18.66,33,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
85416.66666666667,7,3,24.19,34,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
159500.0,6,6,33.78,27,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
128583.33333333333,4,2,41.15,34,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
124583.33333333333,5,2,41.19,37,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
84250.0,7,2,18.63,28,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
199416.66666666666,2,8,38.78,18,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
187000.0,2,8,38.78,18,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1
68250.0,7,2,17.0,33,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
84750.0,3,7,20.52,36,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
91250.0,3,4,22.93,36,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
127000.0,3,2,27.44,36,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
126145.83333333333,4,1,45.6,36,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
120625.0,4,1,43.59,36,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1
120625.0,4,1,45.6,36,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1
149666.66666666666,6,1,50.62,31,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
99500.0,9,2,35.0,36,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
247500.0,5,3,63.87,8,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
84291.66666666667,8,2,23.18,29,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
86500.0,8,2,23.18,29,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
160208.33333333334,7,3,48.26,23,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1
290833.3333333333,6,2,56.16,3,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
81125.0,10,6,25.23,33,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
87000.0,10,5,25.23,33,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
197000.0,6,1,58.79,14,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1
77833.33333333333,5,2,16.5,28,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
74916.66666666667,6,2,21.0,35,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
72833.33333333333,6,1,20.5,35,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
69791.66666666667,6,2,20.0,35,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
72583.33333333333,6,2,17.0,35,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
68750.0,6,1,20.0,35,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1
82333.33333333333,5,3,25.65,35,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
82333.33333333333,5,3,26.25,35,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
