building_name,building_address,building_stationText,building_AFText,room_floor,room_layout,room_url
Log文京SENDAGI／ログ文京千駄木,東京都文京区千駄木3丁目47-1,東京メトロ千代田線 千駄木駅 徒歩5分;JR山手線 西日暮里駅 徒歩6分,9年 / 14階建,2階,1K,https://www.homes.co.jp/chintai/room/9ec2e6850e9996ca8bcc4e261fb6e8719971b5a9/
リーガランド江戸川橋,東京都文京区水道2丁目10-1,東京メトロ有楽町線 江戸川橋駅 徒歩3分;東京メトロ東西線 神楽坂駅 徒歩13分,9年 / 5階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/0d5f975443f3a3eee736b27ec23139371f1f07a6/
ラ・ドゥセール文京大塚,東京都文京区大塚4丁目3-4,東京メトロ丸ノ内線 新大塚駅 徒歩8分;都営三田線 千石駅 徒歩14分;都電荒川線 大塚駅前駅 徒歩14分,4年 / 4階建,3階,1DK,https://www.homes.co.jp/chintai/room/2b2f13e462efad2310add125166d5362ded6ec80/
ラ・ドゥセール文京大塚,東京都文京区大塚4丁目3-4,東京メトロ丸ノ内線 新大塚駅 徒歩8分;都営三田線 千石駅 徒歩14分;都電荒川線 大塚駅前駅 徒歩14分,4年 / 4階建,2階,1DK,https://www.homes.co.jp/chintai/room/d9befd14209ebae65dde49f7e641022a8254dd58/
江戸川橋ステーションレジデンス,東京都文京区関口1丁目44,東京メトロ有楽町線 江戸川橋駅 徒歩3分;東京メトロ東西線 神楽坂駅 徒歩13分;東京地下鉄丸ノ内線 茗荷谷 徒歩21分,4年 / 13階建,5階,1K,https://www.homes.co.jp/chintai/room/06795e0dc1a35157f621cdb181f30008c40fa9a0/
Ｌａ Ｄｏｕｃｅｕｒ文京大塚Ｅａｓｔ,東京都文京区大塚4丁目3-5,東京メトロ丸ノ内線 新大塚駅 徒歩10分;都電荒川線 大塚駅前駅 徒歩14分;JR山手線 大塚駅 徒歩15分,4年 / 4階建,3階,1DK,https://www.homes.co.jp/chintai/room/872ab51101f00cb3f135d9bc4212a3ee65645704/
Ｌａ Ｄｏｕｃｅｕｒ文京大塚Ｅａｓｔ,東京都文京区大塚4丁目3-5,東京メトロ丸ノ内線 新大塚駅 徒歩10分;都電荒川線 大塚駅前駅 徒歩14分;JR山手線 大塚駅 徒歩15分,4年 / 4階建,2階,1DK,https://www.homes.co.jp/chintai/room/5f5edb38db2c26ee9772841a6207563a6e4a5077/
東京メトロ東西線 飯田橋駅 徒歩9分,東京都文京区後楽2丁目21-10,東京メトロ南北線 後楽園駅 徒歩9分;東京メトロ東西線 飯田橋駅 徒歩9分;東京メトロ有楽町線 江戸川橋駅 徒歩13分,6年 / 9階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/bed7e662ec1c8e9b0ebd8129560dc1d4c3a225b9/
JR山手線 西日暮里駅 徒歩12分,東京都文京区千駄木4丁目12-1,JR京浜東北・根岸線 田端駅 徒歩10分;JR山手線 西日暮里駅 徒歩12分;東京メトロ千代田線 千駄木駅 徒歩13分,6年 / 13階建,7階,1K,https://www.homes.co.jp/chintai/room/85421a624336e878c8432518d61e1db4d03edbd3/
東京メトロ南北線 本駒込駅 徒歩3分,東京都文京区本駒込1丁目3-18,東京メトロ南北線 本駒込駅 徒歩3分;都営三田線 白山駅 徒歩4分;東京メトロ南北線 東大前駅 徒歩13分,6年 / 4階建,4階,1K,https://www.homes.co.jp/chintai/room/457f14cff50e4d3542568c5dcf4a915ee20282a1/
リーガランド江戸川橋,東京都文京区水道2丁目10-1,東京メトロ有楽町線 江戸川橋駅 徒歩3分;東京メトロ東西線 神楽坂駅 徒歩13分,9年 / 5階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/f0d5555f774f0fbd75fa2106253d4191dc813ef5/
デュオフラッツ飯田橋ウエスト,東京都文京区水道1丁目,東京メトロ東西線 飯田橋駅 徒歩9分;東京メトロ丸ノ内線 後楽園駅 徒歩10分;東京メトロ有楽町線 江戸川橋駅 徒歩13分,3年 / 10階建,4階,1DK,https://www.homes.co.jp/chintai/room/144e5f11faefe7977995ccb72709cb6676bf2c8d/
GRACE Court白山,東京都文京区白山4丁目,都営三田線 白山駅 徒歩7分;東京メトロ南北線 本駒込駅 徒歩13分;都営三田線 千石駅 徒歩15分,8年 / 3階建,1階,1DK,https://www.homes.co.jp/chintai/room/4aa8506d1b2bd29b37f6bf2191bb240609889f21/
ハーモニーレジデンス神楽坂,東京都文京区水道2丁目4-21,東京メトロ有楽町線 江戸川橋駅 徒歩7分;東京メトロ東西線 神楽坂駅 徒歩12分;東京メトロ丸ノ内線 茗荷谷駅 徒歩15分,8年 / 8階建,6階,1K,https://www.homes.co.jp/chintai/room/c8746411c6e98e2b427033b384cb2e1392ab6dd4/
ハーモニーレジデンス神楽坂,東京都文京区水道2丁目4-21,東京メトロ有楽町線 江戸川橋駅 徒歩7分;東京メトロ東西線 神楽坂駅 徒歩12分;東京メトロ丸ノ内線 茗荷谷駅 徒歩15分,8年 / 8階建,6階,1K,https://www.homes.co.jp/chintai/room/db1aca58eafd434598b39836b83f7a80ea81400b/
東京メトロ千代田線 千駄木駅 徒歩15分,東京都文京区本駒込1丁目,東京メトロ南北線 本駒込駅 徒歩1分;都営三田線 白山駅 徒歩8分;東京メトロ南北線 東大前駅 徒歩14分,6年 / 3階建,1階,1K,https://www.homes.co.jp/chintai/room/6b8f1858f5b50389ce53eef0def8c65a54a28a0b/
東京メトロ有楽町線 江戸川橋駅 徒歩3分,東京都文京区水道2丁目10-1,東京メトロ有楽町線 江戸川橋駅 徒歩3分;東京メトロ東西線 神楽坂駅 徒歩13分,9年 / 5階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/57cc8bdff672e4508c92aeabeef256cf5913d457/
東京メトロ千代田線 根津駅 徒歩5分,東京都文京区根津2丁目,東京メトロ千代田線 根津駅 徒歩5分;東京メトロ南北線 東大前駅 徒歩11分,新築 / 3階建,1階,1LDK,https://www.homes.co.jp/chintai/room/4d29babef284a820b8f6646e7406bfe83e1b28e2/
クレヴィアリグゼ文京後楽園,東京都文京区春日1丁目11-13,東京メトロ南北線 後楽園駅 徒歩7分;都営三田線 春日駅 徒歩7分;東京都大江戸線 飯田橋 徒歩11分,2年 / 15階建,6階,1DK,https://www.homes.co.jp/chintai/room/cff33376cd4fca5b27650395d199119240b3b205/
東京メトロ丸ノ内線 新大塚駅 徒歩10分,東京都文京区大塚4丁目,東京メトロ丸ノ内線 新大塚駅 徒歩10分;都電荒川線 大塚駅前駅 徒歩14分;JR山手線 大塚駅 徒歩15分,4年 / 4階建,3階,1DK,https://www.homes.co.jp/chintai/room/a462c6e457c13b544dd4a5517b7bf4a87dbb9b6f/
東京メトロ有楽町線 江戸川橋駅 徒歩3分,東京都文京区関口1丁目,東京メトロ有楽町線 江戸川橋駅 徒歩3分;東京メトロ東西線 早稲田駅 徒歩12分,4年 / 13階建,5階,1K,https://www.homes.co.jp/chintai/room/382fe0883ad30f95e4ddc9bc1b9d4c5c281bbfb9/
東京メトロ有楽町線 江戸川橋駅 徒歩3分,東京都文京区関口1丁目,東京メトロ有楽町線 江戸川橋駅 徒歩3分;東京メトロ東西線 早稲田駅 徒歩13分,4年 / 13階建,5階,1K,https://www.homes.co.jp/chintai/room/1aa52df2b4d66653583cb8e967578fc4f2b3855f/
Ｐｉｎｏ　Ｌｉｌｌａ　六義園,東京都文京区本駒込5丁目2-8,東京メトロ南北線 駒込駅 徒歩6分;JR山手線 駒込駅 徒歩8分;東京地下鉄南北線 本駒込 徒歩10分,7年 / 4階建,3階,1K,https://www.homes.co.jp/chintai/room/547f2842326b697ba0d742eda4fffb7a35775b6d/
アイルプレミアム千駄木,東京都文京区千駄木4丁目,JR山手線 田端駅 徒歩9分;東京メトロ千代田線 千駄木駅 徒歩11分;JR山手線 西日暮里駅 徒歩12分,6年 / 13階建,7階,1K,https://www.homes.co.jp/chintai/room/d5b24a81c0f6922653fa23338a1f54b21c790192/
シュシュ千石West,東京都文京区千石3丁目12-11,都営三田線 千石駅 徒歩10分;東京メトロ丸ノ内線 新大塚駅 徒歩12分,6年 / 4階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/7000e3c180c13f22ea2a1e4950b9fdf5ee012176/
ChouChou千石ＷＥＳＴ,東京都文京区千石3丁目12-12,都営三田線 千石駅 徒歩10分;東京メトロ丸ノ内線 新大塚駅 徒歩11分;東京メトロ丸ノ内線 茗荷谷駅 徒歩15分,6年 / 4階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/a1ec7d068bee7068db1e66f9b0e88400a1678819/
東京メトロ有楽町線 飯田橋駅 徒歩10分,東京都文京区春日1丁目9-30,東京メトロ有楽町線 飯田橋駅 徒歩10分;都営三田線 春日駅 徒歩10分;東京メトロ丸ノ内線 後楽園駅 徒歩11分,3年 / 10階建,6階,1DK,https://www.homes.co.jp/chintai/room/d056e807e4a3edec273dc51974cbedfaeb46a58c/
東京メトロ有楽町線 飯田橋駅 徒歩10分,東京都文京区春日1丁目9-30,東京メトロ有楽町線 飯田橋駅 徒歩10分;都営三田線 春日駅 徒歩10分;東京メトロ丸ノ内線 後楽園駅 徒歩11分,3年 / 10階建,6階,1K,https://www.homes.co.jp/chintai/room/5786392fd8a941ddb235fa55d88cff97f78b8830/
東京メトロ有楽町線 飯田橋駅 徒歩10分,東京都文京区春日1丁目9-30,東京メトロ有楽町線 飯田橋駅 徒歩10分;都営三田線 春日駅 徒歩10分;東京メトロ丸ノ内線 後楽園駅 徒歩11分,3年 / 10階建,5階,2LDK,https://www.homes.co.jp/chintai/room/39852047593eba81ddb125c827e1a05713b7c090/
JR総武線 飯田橋駅 徒歩9分,東京都文京区水道1丁目2-4,JR総武線 飯田橋駅 徒歩9分;東京メトロ丸ノ内線 後楽園駅 徒歩11分;東京メトロ有楽町線 江戸川橋駅 徒歩13分,3年 / 10階建,4階,1DK,https://www.homes.co.jp/chintai/room/6f8a2888885df4d2765690c7f96b2d935ee13095/
東京メトロ有楽町線 江戸川橋駅 徒歩7分,東京都文京区水道2丁目4-21,東京メトロ有楽町線 江戸川橋駅 徒歩7分;東京メトロ東西線 神楽坂駅 徒歩12分;東京メトロ丸ノ内線 茗荷谷駅 徒歩15分,8年 / 8階建,6階,1K,https://www.homes.co.jp/chintai/room/983339f0f94382d9daf1927f78bb4a95ead13272/
東京メトロ南北線 本駒込駅 徒歩9分,東京都文京区本駒込3丁目36-3,東京メトロ南北線 本駒込駅 徒歩9分;都営三田線 千石駅 徒歩10分;JR山手線 駒込駅 徒歩13分,3年 / 6階建,6階,1K,https://www.homes.co.jp/chintai/room/4ce0781eb6f11b2aef9a40e2e75774e9bb89c918/
東京メトロ南北線 本駒込駅 徒歩9分,東京都文京区本駒込3丁目36-3,東京メトロ南北線 本駒込駅 徒歩9分;都営三田線 千石駅 徒歩10分;JR山手線 駒込駅 徒歩13分,3年 / 6階建,2階,1K,https://www.homes.co.jp/chintai/room/63249c34cb306562be060593af5de19d03e52c0d/
都営三田線 白山駅 徒歩7分,東京都文京区白山4丁目,都営三田線 白山駅 徒歩7分;東京メトロ南北線 本駒込駅 徒歩13分;都営三田線 千石駅 徒歩15分,8年 / 3階建,1階,1DK,https://www.homes.co.jp/chintai/room/a435f1454a0941f6c8c62a606104712d3f22c939/
トラストシティ,東京都文京区関口1丁目43-6,東京メトロ有楽町線 江戸川橋駅 徒歩7分;東京メトロ東西線 早稲田駅 徒歩8分,5年 / 5階建,1階,ワンルーム,https://www.homes.co.jp/chintai/room/a16ba9dbbd62f38e4a49d01617d4d55497f304e4/
東京メトロ南北線 本駒込駅 徒歩3分,東京都文京区向丘2丁目37-11,東京メトロ南北線 本駒込駅 徒歩3分;都営三田線 白山駅 徒歩7分,1年 / 5階建,1階,ワンルーム,https://www.homes.co.jp/chintai/room/de323f96e218901e9f987eead7d2f4ee1a25732f/
東京メトロ丸ノ内線 茗荷谷駅 徒歩5分,東京都文京区小石川5丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩5分;東京メトロ有楽町線 護国寺駅 徒歩15分;都営三田線 千石駅 徒歩19分,7年 / 3階建,1階,1K,https://www.homes.co.jp/chintai/room/190f8dfbc981b7b7ab6a9b076698497a25a3c26c/
ゲラーデ目白台,東京都文京区目白台3丁目,東京メトロ有楽町線 護国寺駅 徒歩6分;都電荒川線 早稲田駅 徒歩14分;都電荒川線 東池袋四丁目駅 徒歩14分,8年 / 3階建,3階,1K,https://www.homes.co.jp/chintai/room/314dca2f67676a1eb0996bb6297745c51a64e64f/
東京メトロ有楽町線 江戸川橋駅 徒歩7分,東京都文京区関口1丁目43-6,東京メトロ有楽町線 江戸川橋駅 徒歩7分;東京メトロ東西線 早稲田駅 徒歩8分,5年 / 5階建,1階,ワンルーム,https://www.homes.co.jp/chintai/room/26f635b82d4b373779c1a0e8232ee7b764c86ce9/
ブラン文京本駒込,東京都文京区本駒込5丁目,東京メトロ南北線 駒込駅 徒歩8分;JR山手線 駒込駅 徒歩10分;都営三田線 千石駅 徒歩12分,6年 / 5階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/aa322fcad5c5239082f8444862c4e2211ad92d3e/
都営三田線 水道橋駅 徒歩5分,東京都文京区本郷2丁目16-9,都営三田線 水道橋駅 徒歩5分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩8分;東京メトロ丸ノ内線 後楽園駅 徒歩10分,9年 / 10階建,9階,1LDK,https://www.homes.co.jp/chintai/room/3c497aca9fec9a763f80b93a7552a40818e612fa/
都営三田線 水道橋駅 徒歩5分,東京都文京区本郷2丁目16-9,都営三田線 水道橋駅 徒歩5分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩8分;東京メトロ丸ノ内線 後楽園駅 徒歩10分,9年 / 10階建,4階,1K,https://www.homes.co.jp/chintai/room/db5d856eaa0a81367c6160b0a178227cc01e3deb/
都営三田線 水道橋駅 徒歩5分,東京都文京区本郷2丁目16-9,都営三田線 水道橋駅 徒歩5分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩8分;東京メトロ丸ノ内線 後楽園駅 徒歩10分,9年 / 10階建,4階,1K,https://www.homes.co.jp/chintai/room/2724894e987f037a3c43410c9503ebf397d600e6/
The FIRST文京千駄木,東京都文京区千駄木4丁目16-8,JR山手線 西日暮里駅 徒歩9分;東京メトロ千代田線 千駄木駅 徒歩10分;JR山手線 田端駅 徒歩11分,7年 / 10階建,9階,1LDK,https://www.homes.co.jp/chintai/room/51bfd279151cafe5a154f80ac044ab025adf2b7b/
The FIRST文京千駄木,東京都文京区千駄木4丁目16-8,JR山手線 西日暮里駅 徒歩9分;東京メトロ千代田線 千駄木駅 徒歩10分;JR山手線 田端駅 徒歩11分,7年 / 10階建,3階,1K,https://www.homes.co.jp/chintai/room/9dfb9eb6837ffa1135cea5b7b22af3f649aa8aee/
ＬＥＸＥ文京白山,東京都文京区白山1丁目14-18,都営三田線 白山駅 徒歩8分;東京メトロ丸ノ内線 茗荷谷駅 徒歩13分,7年 / 8階建,3階,1K,https://www.homes.co.jp/chintai/room/31c029158eb34c7ba7592da0c9a6bbfbe46bfe18/
コリーヌ白山,東京都文京区向丘1丁目7-2,東京メトロ南北線 東大前駅 徒歩3分;都営三田線 白山駅 徒歩7分;東京メトロ南北線 本駒込駅 徒歩12分,8年 / 2階建,1階,1LDK,https://www.homes.co.jp/chintai/room/079b9e92486c547b7388651589420297b953ac1c/
メゾン・ド・ヴィレ本郷3丁目,東京都文京区本郷3丁目23-17,東京メトロ丸ノ内線 本郷三丁目駅 徒歩6分;東京メトロ千代田線 湯島駅 徒歩9分;JR中央線 御茶ノ水駅 徒歩10分,7年 / 10階建,3階,1K,https://www.homes.co.jp/chintai/room/60ae9f694df61b03f5df9a7abeb77a4575eecfb6/
Ｃａｓａ　Ｓｉｎｃｅｒａ　Ｍｕｋｏｕｇａｏｋａ,東京都文京区向丘2丁目37-11,東京メトロ南北線 本駒込駅 徒歩2分;都営三田線 白山駅 徒歩7分,1年 / 5階建,1階,ワンルーム,https://www.homes.co.jp/chintai/room/d5cb7635dbbca527e583eb2bc801440691c64310/
クリエシェンテ御茶ノ水,東京都文京区湯島3丁目1-4,東京メトロ銀座線 末広町駅 徒歩5分;JR中央線 御茶ノ水駅 徒歩6分;東京メトロ千代田線 湯島駅 徒歩9分,6年 / 12階建,8階,1LDK,https://www.homes.co.jp/chintai/room/7dca8e551f1514d80f25b8ffe13fbbe3b7e6fa0d/
クリエシェンテ御茶ノ水,東京都文京区湯島3丁目1-4,東京メトロ銀座線 末広町駅 徒歩5分;JR中央線 御茶ノ水駅 徒歩6分;東京メトロ千代田線 湯島駅 徒歩9分,6年 / 12階建,7階,1K,https://www.homes.co.jp/chintai/room/dd35ef456b8fb3e6a003eb7a697750d1e805b87c/
クリエシェンテ御茶ノ水,東京都文京区湯島3丁目1-4,東京メトロ銀座線 末広町駅 徒歩5分;JR中央線 御茶ノ水駅 徒歩6分;東京メトロ千代田線 湯島駅 徒歩9分,6年 / 12階建,4階,1LDK,https://www.homes.co.jp/chintai/room/7bf9368c895dc766d2f2786ff44ff28f99f9ed50/
ＭＩＪＡＳ千駄木,東京都文京区千駄木5丁目,東京メトロ千代田線 千駄木駅 徒歩5分;東京メトロ南北線 本駒込駅 徒歩12分,7年 / 3階建,1階,1K,https://www.homes.co.jp/chintai/room/6ac92fd209e88785df727e7be0f0cb54561f046f/
東京メトロ有楽町線 江戸川橋駅 徒歩9分,東京都文京区水道1丁目4-2,東京メトロ有楽町線 江戸川橋駅 徒歩9分;都営大江戸線 飯田橋駅 徒歩12分;東京メトロ丸ノ内線 後楽園駅 徒歩15分,8年 / 5階建,5階,1DK,https://www.homes.co.jp/chintai/room/42c47f0f81f51e35728c6ea75ff9be9abe32a8f9/
東京メトロ有楽町線 江戸川橋駅 徒歩9分,東京都文京区水道1丁目4-2,東京メトロ有楽町線 江戸川橋駅 徒歩9分;都営大江戸線 飯田橋駅 徒歩12分;東京メトロ丸ノ内線 後楽園駅 徒歩15分,8年 / 5階建,2階,1K,https://www.homes.co.jp/chintai/room/ccec275f337dd5f698632f3744ecaaeb330ffc7f/
ブリリアイスト文京茗荷谷（Brillia ist文京茗荷谷）,東京都文京区小日向4丁目4-14,東京メトロ丸ノ内線 茗荷谷駅 徒歩5分;東京メトロ有楽町線 江戸川橋駅 徒歩11分;東京メトロ有楽町線 護国寺駅 徒歩18分,6年 / 7階建,6階,1LDK,https://www.homes.co.jp/chintai/room/fae9476e59e51d97f33be6e83f24c6fbea2573f4/
ブリリアイスト文京茗荷谷（Brillia ist文京茗荷谷）,東京都文京区小日向4丁目4-14,東京メトロ丸ノ内線 茗荷谷駅 徒歩5分;東京メトロ有楽町線 江戸川橋駅 徒歩11分;東京メトロ有楽町線 護国寺駅 徒歩18分,6年 / 7階建,6階,ワンルーム,https://www.homes.co.jp/chintai/room/9b8afc020fc73aff3eefbf0c57c24afbd2a28536/
ＬＵＯＲＥ春日,東京都文京区春日1丁目,東京メトロ丸ノ内線 後楽園駅 徒歩7分;東京メトロ南北線 後楽園駅 徒歩7分;都営三田線 春日駅 徒歩10分,6年 / 4階建,1階,ワンルーム,https://www.homes.co.jp/chintai/room/ec50c08d131ac145853030387f2bb0dd0ec5fa89/
Cest joli駒込,東京都文京区本駒込5丁目,JR山手線 駒込駅 徒歩6分;都営三田線 千石駅 徒歩13分;東京地下鉄南北線 本駒込 徒歩16分,11年 / 12階建,5階,1K,https://www.homes.co.jp/chintai/room/10f7d544f614970bf8ee3946a34b89e37c7717d2/
C’est joli駒込,東京都文京区本駒込5丁目70-10,JR山手線 駒込駅 徒歩6分;東京メトロ千代田線 西日暮里駅 徒歩20分,11年 / 12階建,10階,1K,https://www.homes.co.jp/chintai/room/78a2471435f29101931bcadc376cf99004726d12/
